game_time,true_time,x,y,az,vx,vaz,dis_to_obs_0,dis_to_obs_36,dis_to_obs_72,dis_to_obs_108,dis_to_obs_144,dis_to_obs_180,dis_to_obs_-144,dis_to_obs_-108,dis_to_obs_-72,dis_to_obs_-36,dis_to_min_obs,direction_to_min_obs,dis_to_human_0,dis_to_human_36,dis_to_human_72,dis_to_human_108,dis_to_human_144,dis_to_human_180,dis_to_human_-144,dis_to_human_-108,dis_to_human_-72,dis_to_human_-36,dis_to_min_human,direction_to_min_human,
36.307,39.631,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.406,3.019,0.000,1.998,1.760,3.478,3.575,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
36.416,39.740,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.406,3.019,0.000,1.998,1.760,3.478,3.575,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
36.519,39.843,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.406,3.019,0.000,1.998,1.760,3.478,3.575,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
36.611,39.936,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.406,3.019,0.000,1.998,1.760,3.478,3.575,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
36.720,40.044,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.406,3.019,0.000,1.998,1.760,3.478,3.575,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
36.814,40.138,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.406,3.019,0.000,1.998,1.760,3.478,3.575,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
36.920,40.244,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.406,3.019,0.000,1.998,1.760,3.478,3.575,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
37.012,40.337,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.406,3.019,0.000,1.998,1.760,3.478,3.575,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
37.100,40.424,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.406,3.019,0.000,1.998,1.760,3.478,3.575,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
37.215,40.539,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.406,3.019,0.000,1.998,1.760,3.478,3.575,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
37.314,40.638,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.406,3.019,0.000,1.998,1.760,3.478,3.575,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
37.419,40.743,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.406,3.019,0.000,1.998,1.760,3.477,3.575,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
37.508,40.832,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.406,3.019,0.000,1.998,1.760,3.477,3.575,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
37.604,40.928,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.406,3.019,0.000,1.998,1.760,3.477,3.575,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
37.706,41.030,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.406,3.019,0.000,1.998,1.760,3.477,3.575,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
37.807,41.131,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.406,3.019,0.000,1.998,1.760,3.477,3.575,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
37.913,41.237,11.662,-6.804,0.039,0.000,0.000,1.841,2.838,3.207,1.406,3.019,0.000,1.998,1.760,3.477,3.575,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
38.006,41.330,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.406,3.019,0.000,1.998,1.760,3.477,3.575,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
38.101,41.425,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.406,3.019,0.000,1.998,1.760,3.477,3.575,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
38.215,41.539,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.406,3.019,0.000,1.998,1.760,3.477,3.575,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
38.310,41.635,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.406,3.019,0.000,1.998,1.760,3.477,3.576,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
38.405,41.730,11.662,-6.804,0.039,0.000,6.278,1.841,2.838,3.207,1.406,3.019,0.000,1.998,1.760,3.477,3.576,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
38.520,41.844,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.406,3.019,0.000,1.998,1.760,3.477,3.576,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
38.608,41.932,11.662,-6.804,0.039,0.000,6.278,1.841,2.838,3.207,1.406,3.019,0.000,1.998,1.760,3.477,3.576,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
38.701,42.025,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.406,3.019,0.000,1.998,1.760,3.477,3.576,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
38.813,42.137,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.406,3.019,0.000,1.998,1.760,3.477,3.576,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
38.915,42.240,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.406,3.019,0.000,1.998,1.760,3.477,3.576,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
39.000,42.325,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.406,3.019,0.000,1.998,1.760,3.477,3.576,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
39.101,42.425,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.406,3.019,0.000,1.998,1.760,3.476,3.576,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
39.207,42.531,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.406,3.019,0.000,1.998,1.760,3.476,3.576,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
39.302,42.627,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.406,3.019,0.000,1.998,1.760,3.476,3.576,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
39.409,42.733,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.406,3.019,0.000,1.998,1.760,3.476,3.576,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
39.508,42.832,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.406,3.019,0.000,1.998,1.760,3.476,3.576,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
